Sedberry,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191
2022-10-20 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-20 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-20 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-20 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-21 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-21 05:00:00,0.1434498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-21 06:00:00,0.04852729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-21 07:00:00,21.87481,0.304,0.2946666,0.216625,0.1927917,0.3071667,0.3385417,0.366875,0.3677917,0.3546251,0.3777083,0.363375,0.2482083,0.3598333,0.3633334,0.24225,0.3772083,0.3428749,0.1893333,0.2134166,0.26625,0.3280001,0.3509167,0.2492083,0.30525,0.3872501,0.2500833,0.3232083,0.1790417,0.2455833,0.2495833,0.3639166,0.2070833,0.2694583,0.2907917,0.3674167,0.2305833,0.3346249,0.3460001,0.544125,0.3332916,0.5699583,0.3347917,0.5932083,0.3535832,,0.3704167,0.5847084,0.3602499,0.5494583,0.3625417,0.5888749,0.3847084,0.6000834,0.4492083,0.4854168,0.3127083,0.3626251,0.3714583,0.4641668,0.4109584,0.2737917,0.4169584,0.410625,0.38525,0.4603751,0.4705417,0.4778333,0.4809166,0.4825834,0.5359582,0.4643749,0.5052916,0.5241667,0.5115415,0.5237917,0.5255833,0.4910417,0.5422916,0.5588749,0.4280418,0.5583749,0.4887917,0.5232084,0.5817083,0.5028751,0.6127917,0.4975418,0.6104583,0.6133332,0.4625416,0.6380001,0.4328751,0.5960833,0.5252084,0.682375,0.4179999,0.6039168,0.5917501,0.5062916,0.499,0.5253751,0.4690001,0.54075,0.4427499,0.3254167,0.186875,0.17375,0.2218333,0.2071667,0.2240417,0.2080417,0.2135833,0.2649583,0.3432917,0.4577501,0.4712084,0.4937083,0.5234166,0.5539584,0.5447083,0.6095416,0.5902501,0.5933749,0.5087917,0.5111249,0.4949167,0.3813334,0.5719166,0.3941668,0.5734583,0.4409584,0.4524167,0.3480416,0.3517083,0.4814584,0.4964167,0.3262917,0.3812082,0.4455833,0.5514166,0.4094584,0.4395417,0.5493334,0.5367083,0.3966249,0.3864583,0.4971666,0.4852917,0.3440418,0.3353749,0.5276249,0.4913751,0.3910416,0.3697916,0.4118333,0.3642084,0.6182917,0.5806249,0.6586667,0.6929999,0.5997083,0.5659583,0.5374584,0.4979583,0.4895416,0.3814166,0.3982499,0.4338749,0.3453751,0.2895833,0.3983333,0.3182083,0.260375,0.2389167,0.2189583,0.1759167,0.126625,0.1100833,0.374375,0.476,0.3071668,0.2452917,0.22975,0.196875,0.19825,0.1879167,0.1317917,0.1710833,0.16625,0.1717083
2022-10-21 08:00:00,248.3423,5.657333,5.635583,3.843833,3.802708,5.6925,5.727458,5.762625,5.80375,5.810208,5.853667,5.670375,3.752375,5.863958,5.757375,3.832042,5.960833,5.606667,3.777,3.541,5.400667,5.657417,5.6535,5.101125,5.414167,6.106833,5.081375,5.5445,3.527541,3.946583,5.067958,5.822125,3.740792,4.322291,5.30875,5.711291,3.790833,4.3235,5.50825,6.64625,5.580709,6.829667,5.6725,6.941126,5.751292,,5.908208,6.855709,5.796333,6.752292,5.791041,6.987833,5.921375,7.008082,6.317583,6.482958,4.353208,4.593667,6.102417,6.428458,6.692167,4.109708,6.701083,6.258958,6.949709,6.31275,6.456,6.56675,6.596167,6.636458,6.753875,6.576333,6.623167,6.695125,6.750667,6.762125,6.754917,6.641541,6.843166,6.89075,4.889833,6.856667,6.886333,7.052167,7.013208,7.042165,7.109667,7.112458,7.263083,7.29575,7.160458,7.434167,7.166041,7.492417,7.321416,7.593166,4.245167,7.001833,6.822167,6.53825,6.431167,6.653,6.902874,6.844458,6.755125,6.807417,4.453542,4.122959,5.15025,4.29225,4.67375,5.16825,5.509417,5.334917,5.4245,6.111375,6.619333,7.041041,6.823583,6.824584,6.978709,7.266708,7.127124,7.310042,7.082042,7.014958,6.941542,6.719751,6.931874,6.4525,7.232084,6.2645,6.565792,4.433917,4.702792,6.401042,6.531042,4.363042,4.648375,6.233959,6.6265,4.690333,4.759458,6.729625,6.680792,4.62775,4.632833,6.533375,6.485291,4.554208,4.496708,6.628292,6.654,4.609958,4.572958,4.766458,4.698625,7.197042,6.794917,7.268791,7.390875,7.023999,7.027293,6.994458,6.918499,6.7455,6.707,6.93975,7.049042,6.886374,6.941751,7.279584,7.174501,6.743042,6.798501,6.724082,5.259,3.508042,3.43175,6.73925,6.830583,6.860375,6.301583,6.204166,6.243834,5.994125,5.453208,2.545333,3.546083,4.007875,5.128499
2022-10-21 09:00:00,459.8925,13.53475,13.37775,9.080418,9.089625,13.638,13.53092,13.58092,13.58508,13.50108,13.68983,13.49008,8.996416,13.63284,13.51687,9.031835,13.67033,13.25763,9.087501,8.853333,13.38275,13.46296,13.46742,13.19354,13.47087,13.91767,13.12479,13.62416,8.830585,9.069292,13.04517,13.71358,9.000875,9.465834,13.15479,13.44121,9.050125,9.492668,13.35987,14.31504,13.6815,14.67333,13.72883,14.77671,13.46913,,13.73792,14.57079,13.60629,14.475,13.68758,14.80513,13.61733,14.76812,14.19183,14.26688,9.55025,9.751082,13.84991,14.24388,14.43563,9.251751,14.29962,14.02796,14.76992,14.057,14.12608,14.27341,14.28788,14.32125,14.49063,14.22187,14.34579,14.3585,14.40946,14.55954,14.46817,14.44117,14.53575,14.52679,10.0945,14.52538,14.50317,14.74675,14.723,14.72771,14.76192,14.78942,14.97587,14.95842,14.8595,15.14713,14.82642,15.20221,15.03191,15.32146,8.738417,14.76437,14.44038,14.12325,14.03508,14.28517,14.66029,14.48683,14.28391,14.49092,9.62,9.658665,14.69316,14.16158,13.55925,13.75396,14.5355,14.33854,13.8465,14.60791,14.79067,14.81812,14.429,14.34309,14.58037,14.94025,14.68042,15.01492,14.67738,14.59009,14.54529,14.54092,14.66871,14.20258,15.01591,13.95367,14.24687,9.571,9.854207,14.1335,14.2575,9.522501,9.828041,13.86346,14.35433,9.837543,9.908959,14.49037,14.36246,9.739542,9.751959,14.17408,14.08575,9.721375,9.644833,14.22542,14.37346,9.739374,9.698708,9.929499,9.868708,14.93942,14.41808,14.96446,15.1535,14.70479,14.76888,14.69371,14.53404,14.35421,14.33846,14.49354,14.62975,14.47808,14.61796,14.88096,14.85538,14.38875,14.47579,14.79875,14.28904,9.408207,9.713585,14.40979,14.41942,14.7155,14.27542,14.41133,14.3465,14.53729,14.46317,12.45992,12.82092,14.23713,14.50379
2022-10-21 10:00:00,683.8276,19.61079,19.39912,13.13054,13.15054,19.76288,19.60383,19.69008,19.67908,19.54592,19.79179,19.58488,13.14367,19.69413,19.59113,13.19171,19.75933,19.31883,13.13825,13.02667,19.55762,19.63692,19.57721,19.36408,19.61459,19.97108,19.28421,19.69521,12.93787,13.02734,19.24342,19.78425,13.07758,13.42521,19.20954,19.38592,13.11421,13.51046,19.37158,20.22946,19.80108,20.67675,19.84838,20.78971,19.492,,19.82637,20.49717,19.70312,20.40008,19.77671,20.76088,19.67304,20.685,20.27142,20.24588,13.54767,13.692,19.90908,20.29717,20.3615,13.32779,20.1805,20.07608,20.66133,20.094,20.21309,20.29225,20.32429,20.33646,20.62525,20.27725,20.42017,20.42796,20.43992,20.66271,20.52696,20.47954,20.47646,20.44075,13.99275,20.39508,20.28979,20.59125,20.60387,20.56117,20.64841,20.65683,20.85283,20.85225,20.73133,21.06934,20.65192,21.06038,20.90637,21.19929,12.12467,20.86454,20.43008,20.11163,19.96884,20.29558,20.70225,20.47725,20.21917,20.48275,13.64883,13.68283,20.71833,20.31604,20.42788,20.34258,20.53621,20.67987,20.61859,21.01825,20.72866,20.80333,20.27708,20.19729,20.4885,20.85575,20.52846,20.99421,20.57087,20.469,20.47116,20.57975,20.67059,20.23988,20.98729,19.98262,20.19534,13.59629,13.806,20.203,20.24291,13.55616,13.8145,19.85692,20.38367,13.82704,13.89579,20.53525,20.31346,13.70308,13.71571,20.12963,20.02879,13.70508,13.62471,20.12746,20.36184,13.70288,13.66766,13.892,13.85063,20.87342,20.36542,20.88525,21.1005,20.60633,20.73088,20.54917,20.36521,20.26513,20.24916,20.32992,20.49604,20.33404,20.54558,20.7185,20.76788,20.29041,20.38292,20.59842,20.27775,13.4195,13.57983,20.40754,20.34579,20.7755,20.20979,20.32117,20.24892,20.51533,20.42742,20.02071,20.04946,20.30808,20.46946
2022-10-21 11:00:00,841.2353,23.46213,23.22508,15.69508,15.72987,23.64125,23.44817,23.51737,23.50616,23.3575,23.6305,23.41554,15.77021,23.49308,23.42038,15.84566,23.57417,23.06371,15.63608,15.626,23.39658,23.47108,23.33771,23.21716,23.44233,23.66434,23.13821,23.42846,15.48783,15.39817,23.09312,23.51341,15.59713,15.82017,23.07462,23.10021,15.69175,15.96533,23.20121,23.82175,23.65738,24.29925,23.68475,24.39238,23.27213,,23.54358,24.00225,23.46708,23.95454,23.57067,24.30842,23.4537,24.20362,24.00696,23.88546,15.96996,16.05142,23.645,23.99088,23.951,15.84646,23.75404,23.79762,24.21808,23.7985,23.76829,23.89821,23.8625,23.85117,24.18138,23.81075,23.94637,23.98375,23.9655,24.21779,24.08921,24.10983,24.01687,23.9425,16.24492,23.82579,23.71858,24.07312,24.02909,24.01904,24.06508,24.13363,24.25354,24.27571,24.22825,24.46358,24.12454,24.43167,24.36504,24.57063,14.08883,24.457,23.98633,23.67733,23.50471,23.87488,24.26962,24.02825,23.77858,24.06208,16.02579,16.08788,24.16092,23.87613,23.99063,23.86396,24.06454,24.1855,24.11442,24.54846,24.24133,24.30746,23.70383,23.64841,23.98529,24.33738,23.97329,24.52225,24.04683,23.94679,23.95838,24.30208,24.33796,23.85754,24.50691,23.61229,23.7505,15.98208,16.19488,23.969,23.89271,16.02088,16.21333,23.57629,24.08321,16.25454,16.30133,24.232,23.882,16.09308,16.10142,23.75625,23.65342,16.098,16.02696,23.70371,24.01083,16.08608,16.08946,16.29542,16.25496,24.46325,23.98267,24.43225,24.66204,24.09167,24.29041,23.94967,23.84883,23.82463,23.8235,23.81833,23.99916,23.86579,24.15688,24.16987,24.30213,23.87575,23.96917,24.05738,23.91571,15.91921,15.93796,24.00142,23.89271,24.39183,23.78146,23.88609,23.81137,24.12592,24.04837,23.73992,23.68662,23.96162,24.10712
2022-10-21 12:00:00,945.0958,25.88025,25.59212,17.29646,17.32471,26.05554,25.83371,25.97121,25.94196,25.74525,25.98546,25.79796,17.428,25.83179,25.78433,17.50216,25.90837,25.53825,17.23742,17.35921,25.88917,25.96387,25.78608,25.73992,25.91367,26.01662,25.63233,25.80263,17.13375,16.8995,25.57321,25.88516,17.18987,17.30579,25.36267,25.32063,17.203,17.42337,25.46091,25.94333,25.9325,26.44046,25.95963,26.50962,25.49987,,25.87404,26.16463,25.82442,26.079,25.85329,26.43621,25.73967,26.32579,26.24429,26.06654,17.40442,17.4445,25.8775,26.20079,26.04083,17.37588,25.83079,26.03029,26.29971,25.97308,26.00679,26.03563,26.10317,26.03946,26.40304,26.02375,26.20179,26.24862,26.15075,26.43271,26.281,26.21841,26.03812,25.91237,17.56937,25.82966,25.68608,26.06734,26.03091,25.97413,26.02467,26.10925,26.27058,26.23059,26.21308,26.42575,26.10933,26.45521,26.39492,26.54008,15.33296,26.61954,26.09104,25.81683,25.61971,26.03517,26.38925,26.16221,25.87112,26.18683,17.44958,17.51925,25,26.01921,26.12634,25.97562,26.18092,26.29592,26.19621,26.6565,26.34921,26.42171,25.75633,25.72554,26.06417,26.41983,26.03638,26.65279,26.16862,26.06837,26.12204,26.42525,26.37896,26.08779,26.63263,25.81359,25.916,17.42313,17.55454,26.05521,25.99633,17.39029,17.58262,25.63708,26.19263,17.59121,17.70325,26.29054,25,17.41458,17.48188,25.77846,25.72996,17.43138,17.42645,25.703,26.09817,17.42171,17.51058,17.68604,17.63217,26.49113,26.01608,26.46116,26.69629,26.27229,26.52925,26.06309,25.86437,25.92196,25.96896,25.85421,26.065,25.97284,26.32479,26.18854,26.36554,26.00871,26.12808,26.06696,26.1085,17.46563,17.34975,26.16383,26.02062,26.57866,25.95208,26.04671,25.97604,26.32221,26.25896,26.05542,25.93434,26.22029,26.33075
2022-10-21 13:00:00,944.929,25.93796,25.72454,17.3795,17.41829,26.26117,26.03408,26.15288,26.11204,25.90975,26.14838,26.01954,17.60192,26.04425,26.01629,17.69983,26.11054,25.78846,17.39117,17.59433,26.21671,26.28079,26.04475,26.1005,26.21583,26.16746,26.01879,26.02796,17.35291,16.94154,25.95238,26.08633,17.38613,17.34233,25.68538,25.50892,17.37642,17.47713,25.77125,25.95584,26.23571,26.42833,26.26492,26.50013,25.77458,,26.13954,26.14704,26.09983,26.03325,26.12808,26.36729,25.98929,26.26825,26.40296,26.12508,17.44871,17.38175,26.03321,26.25017,26.0375,17.48262,25.81067,26.16158,26.19096,26.12833,26.06963,26.08354,26.12729,26.04904,26.38483,26.03596,26.22504,26.25971,26.15271,26.43442,26.31609,26.14454,25.885,25.73063,17.35796,25.63254,25.43554,25.82546,25.81704,25.73062,25.79513,25.89975,26.02113,25.95708,26.00254,26.12934,25.92542,26.15646,26.17375,26.18125,15.17233,26.63075,26.0745,25.82954,25.60163,26.04571,26.35012,26.14959,25.81916,26.14754,17.43079,17.49987,25,25.98158,26.06904,25.87687,26.06491,26.15371,26.059,26.50838,26.20604,26.24962,25.5685,25.53875,25.8825,26.21192,25.82754,26.44654,25.96771,25.86708,25.93784,26.46387,26.33546,26.20963,26.53017,25.93954,25.92546,17.44008,17.46375,26.14454,26.02683,17.37483,17.50596,25.69658,26.22634,17.54025,17.64338,26.29062,25,17.34829,17.43008,25.75567,25.73821,17.35804,17.37708,25.67429,26.08958,17.36004,17.45758,17.62321,17.57458,26.36662,25.99479,26.35292,26.53996,26.14992,26.41338,25.90187,25.69687,25.81562,25.86263,25.67846,25.88542,25.81684,26.17117,25.945,26.14829,25.87608,25.95863,25.81058,25.97004,17.44371,17.22429,26.04458,25.90067,26.44888,25.83742,25.93716,25.86466,26.19825,26.1105,26.004,25.84296,26.11579,26.19838
2022-10-21 14:00:00,851.0101,24.01104,23.78362,16.07579,16.08521,24.32583,24.09442,24.18775,24.12729,23.89446,24.09716,24.05671,16.32537,23.96208,23.97508,16.38408,24.0295,23.87533,15.98679,16.31,24.15788,24.30916,24.04354,24.10508,24.16004,24.07954,24.00725,23.94696,15.97762,15.51392,23.91258,23.96608,16.00004,15.89141,23.63592,23.38158,15.94979,15.96758,23.68954,23.6765,24.11437,24.13321,24.13654,24.21816,23.67125,,24.018,23.86888,23.97216,23.73604,24.01763,24.06783,23.93025,23.9735,24.18092,23.89308,15.93,15.84629,23.81767,24.01413,23.75142,16.04704,23.53104,23.96933,23.85575,23.93925,23.89037,23.83891,23.96533,23.89562,24.22625,23.90788,24.09734,24.10838,23.95163,24.22917,24.11704,23.78742,23.54796,23.40721,15.75033,23.25021,23.123,23.49275,23.40567,23.37341,23.4055,23.55763,23.59388,23.52463,23.72516,23.65346,23.72583,23.68504,23.88879,23.71867,13.7715,24.38963,23.83692,23.63704,23.37775,23.80521,24.08204,23.95042,23.612,23.93933,15.93979,15.99833,24.05,23.72875,23.80871,23.56954,23.72479,23.80737,23.71917,24.14004,23.86767,23.87337,23.24017,23.21342,23.51608,23.84404,23.4765,24.07925,23.65288,23.56133,23.63633,24.22042,24.02517,24.0125,24.18434,23.74904,23.66413,15.91925,15.84758,23.90287,23.73208,15.83934,15.91008,23.47416,23.95762,15.98637,16.09063,24.02937,23.70642,15.78921,15.87667,23.45379,23.45583,15.76962,15.82525,23.36904,23.77825,15.77879,15.92696,16.03133,15.99904,23.98284,23.71387,23.97658,24.15392,23.85559,24.11363,23.56613,23.32221,23.5095,23.55529,23.32988,23.5295,23.49221,23.86538,23.55221,23.73883,23.57383,23.67025,23.41725,23.68538,15.97488,15.68396,23.70812,23.57925,24.10129,23.53675,23.62129,23.55533,23.87204,23.82504,23.74188,23.58142,23.83042,23.90767
